name,Price,Processor Brand,Processor Name,RAM,SSD Capacity,Graphic Processor,Screen Size,Screen Resolution,Additional Features,user rating,simulated_reviews
"Dell Inspiron Core I5 11Th Gen - (8 Gb/1 Tb Hdd/256 Gb Ssd/Windows 10/2 Gb Graphics) Inspiron 3501 Thin And Light Laptop  (15.6 Inch, Softmint, 1.83 Kg, With Ms Office)",679.99,Intel,Core I5,8.0,256.0,Nvidia Geforce Mx330,39.62 cm (15.6 inch),1920 x 1080 Pixels,No additional features provided.,4.2,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Dell Inspiron Core I5 11Th Gen - (4 Gb/1 Tb Hdd/256 Gb Ssd/Windows 10) Inspiron 3501 Thin And Light Laptop  (14.9 Inch, Accent Black, 1.83 Kg, With Ms Office)",559.9,Intel,Core I5,4.0,256.0,Intel Integrated Iris Xe,37.85 cm (14.9 Inch),1920 x 1080 Pixel,No additional features provided.,4.1,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Asus Asus Tuf Dash Series Core I5 11Th Gen - (16 Gb/512 Gb Ssd/Windows 10 Home/6 Gb Graphics/Nvidia Geforce Rtx 3060/144 Hz) Fx516Pm-Hn157Ts Gaming Laptop  (15.6 Inch, Eclipse Grey, 2. Kg, With Ms Office)",889.9,Intel,Core I5,16.0,512.0,Nvidia Geforce Rtx 3060,39.62 cm (15.6 inch),1920 x 1080 pixel,"Intel® Core i5-11300H Processor 2.6 GHz, 4 cores (8MB Cache, up to 4.8GHz), NVIDIA® GeForce RTX 3060 Laptop GPU,6GB GDDR6, 15.6-inch,FHD (1920 x 1080) 16:9,anti-glare display, Refresh Rate:144Hz, IPS-level, 16GB DDR4-3200 SO-DIMM | 512GB M.2 NVMe PCIe® 3.0 SSD",4.3,"This laptop has the following features: intel® core i5-11300h processor 2.6 ghz, 4 cores (8mb cache, up to 4.8ghz), nvidia® geforce rtx 3060 laptop gpu,6gb gddr6, 15.6-inch,fhd (1920 x 1080) 16:9,anti-glare display, refresh rate:144hz, ips-level, 16gb ddr4-3200 so-dimm | 512gb m.2 nvme pcie® 3.0 ssd. Users find it reliable and suitable for its intended purpose."
"Dell Inspiron Core I3 10Th Gen - (8 Gb/256 Gb Ssd/Windows 10) Inspiron 3501 Thin And Light Laptop  (15.6 Inch, Soft Mint, 1.83 Kg, With Ms Office)",404.9,Intel,Core I3,8.0,256.0,Intel Integrated Uhd,39.62 cm (15.6 inch),1920 x 1080 Pixel,No additional features provided.,4.4,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Dell Inspiron Core I3 11Th Gen - (8 Gb/1 Tb Hdd/Windows 10) Inspiron 3501 Thin And Light Laptop  (15.6 Inch, Softmint, 1.83 Kg, With Ms Office)",449.99,Intel,Core I3,8.0,,Intel Integrated Uhd,39.62 cm (15.6 inch),1920 x 1080 Pixels,No additional features provided.,4.0,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Hp Core I3 11Th Gen - (8 Gb/256 Gb Ssd/Windows 10 Home) 14S-Dq2100Tu Thin And Light Laptop  (14 Inch, Jet Black, 1.46 Kg, With Ms Office)",443.9,Intel,Core I3,8.0,256.0,Intel Integrated Uhd,35.56 cm (14 inch),1366 x 768 Pixel,"41 WHr Battery, MU-MIMO Supported, Miracast Compatible, Alexa Voice Assistant",4.2,"This laptop has the following features: 41 whr battery, mu-mimo supported, miracast compatible, alexa voice assistant. Users find it reliable and suitable for its intended purpose."
"Lenovo Intel Evo Core I7 11Th Gen - (16 Gb/512 Gb Ssd/Windows 10 Home) 82Bh004Hin Laptop  (14 Inch, Slate Grey, With Ms Office)",1029.99,Intel,Core I7,16.0,512.0,Intel Integrated Integrated Intel Iris Xe Graphics,35.56 cm (14 inch),1920X1080 pixel,No additional features provided.,4.3,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Lenovo Yoga Slim 7 Intel Evo Core I7 11Th Gen - (16 Gb/1 Tb Ssd/Windows 10 Home) Carbon 13Itl5 Thin And Light Laptop  (13.3 Inch, Moon White, 0.966 Kg, With Ms Office)",1099.9,Intel,Core I7,16.0,1024.0,Intel Integrated Iris Xe,33.78 cm (13.3 inch),2560 x 1600 Pixels,No additional features provided.,3.4,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Dell Core I5 10Th Gen - (8 Gb/512 Gb Ssd/Windows 10) D560020Win9S Laptop  (13.3 Inch, Silver, With Ms Office)",949.9,Intel,Core I5,8.0,512.0,Intel Integrated,33.78 cm (13.3 inch),1920X1080 pixel,No additional features provided.,4.3,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Dell Core I3 11Th Gen - (8 Gb/1 Tb Hdd/Windows 10 Home) D560424Win9S Laptop  (15.6 Inch, Soft Mint, With Ms Office)",429.9,Intel,Core I3,8.0,,Intel Integrated,39.62 cm (15.6 inch),1920X1080 pixel,No additional features provided.,3.9,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Msi Gf63 Thin Core I7 10Th Gen - (8 Gb/1 Tb Hdd/256 Gb Ssd/Windows 10 Home/4 Gb Graphics/Nvidia Geforce Gtx 1650 Max Q/60 Hz) Gf63 Thin 10Scxr-1617In / Gf63 Thin 10Sc-610In Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)",674.9,Intel,Core I7,8.0,256.0,Nvidia Geforce Gtx 1650 Max Q,39.62 cm (15.6 inch),1920 x 1080 Pixel,"3-Cell, 51 Whr Battery",4.3,"This laptop has the following features: 3-cell, 51 whr battery. Users find it reliable and suitable for its intended purpose."
"Hp 14S Core I3 11Th Gen - (8 Gb/256 Gb Ssd/Windows 10 Home) 14S- Dy2501Tu Thin And Light Laptop  (14 Inch, Natural Silver, 1.46 Kg, With Ms Office)",379.99,Intel,Core I3,8.0,256.0,Intel Integrated Uhd,35.56 cm (14 inch),1920 x 1080 Pixel,"41 WH Li-ion Battery with Fast Charge Support, MU-MIMO Supported, Miracast Compatible, Built in Alexa",4.4,"This laptop has the following features: 41 wh li-ion battery with fast charge support, mu-mimo supported, miracast compatible, built in alexa. Users find it reliable and suitable for its intended purpose."
"Acer Nitro 5 Ryzen 7 Octa Core 5800H - (16 Gb/1 Tb Hdd/256 Gb Ssd/Windows 10 Home/6 Gb Graphics/Nvidia Geforce Rtx 3060/144 Hz) An515-45/ An515-45-R2Gl Gaming Laptop  (15.6 Inch, Black, 2.4 Kg)",949.9,Amd,Ryzen 7 Octa Core,16.0,256.0,Nvidia Geforce Rtx 3060,39.62 cm (15.6 inch),1920 X 1080 Pixels,57.5 Wh 4-cell Li-ion?battery,4.4,This laptop has the following features: 57.5 wh 4-cell li-ion?battery. Users find it reliable and suitable for its intended purpose.
"Asus Zenbook Duo 14 (2021) Touch Panel Core I7 11Th Gen - (16 Gb/1 Tb Ssd/Windows 10 Home/2 Gb Graphics) Ux482Eg-Ka711Ts Thin And Light Laptop  (14 Inch, Celestial Blue, 1.62 Kg, With Ms Office)",1369.9,Intel,Core I7,16.0,1024.0,Intel Integrated Iris Xe,35.56 cm (14 inch),1920 x 1080 Pixel,"70 Whr Li-ion Battery, System Diagnosis, Battery Health Charging, Fan Mode, Splendid, Tru2Life, Keyboard Hotkeys, BIOS Booting User Password Protection, Trusted Platform Module, IR Webcam with Windows Hello Support",4.4,"This laptop has the following features: 70 whr li-ion battery, system diagnosis, battery health charging, fan mode, splendid, tru2life, keyboard hotkeys, bios booting user password protection, trusted platform module, ir webcam with windows hello support. Users find it reliable and suitable for its intended purpose."
"Asus Rog Strix G15 (2020) Core I5 10Th Gen - (8 Gb/1 Tb Ssd/Windows 10 Home/4 Gb Graphics/Nvidia Geforce Gtx 1650 Ti) G512Li-Hn118Ts Gaming Laptop  (15.6 Inch, Electro Punk Plastic, 2.30 Kg, With Ms Office)",779.9,Intel,Core I5,8.0,1024.0,Nvidia Geforce Gtx 1650 Ti,39.62 cm (15.6 inch),1920 x 1080 Pixels,No additional features provided.,4.5,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Dell Inspiron Core I3 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10) Inspiron 5410 2 In 1 Laptop  (14 Inches, Silver, 1.56 Kg, With Ms Office)",629.9,Intel,Core I3,8.0,512.0,Intel Integrated Uhd,35.56 cm (14 inches),1920 x 1080 Pixels,No additional features provided.,4.3,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Msi Prestige 14 Evo Core I5 11Th Gen - (16 Gb/512 Gb Ssd/Windows 10 Home) Prestige 14 Evo A11M-436In Thin And Light Laptop  (14 Inch, Carbon Gray, 1.29 Kg)",804.9,Intel,Core I5,16.0,512.0,Intel Integrated Iris Xe,35.56 cm (14 inch),1920 x 1080 Pixels,No additional features provided.,4.5,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Hp Ryzen 5 Hexa Core 5500U - (8 Gb/512 Gb Ssd/Windows 10 Home) 15S-Eq2040Au Thin And Light Laptop  (15.6 Inch, Natural Silver, 1.69 Kg, With Ms Office)",514.9,Amd,Ryzen 5 Hexa Core,8.0,512.0,Amd Radeon,39.62 cm (15.6 inch),1920 x 1080 Pixels,"41 WHr Li-ion Battery, Support Battery Fast Charge, MU-MIMO Supported, Miracast Compatible, HP Support Assistant, Energy Star Certified, EPEAT Silver Registered",4.3,"This laptop has the following features: 41 whr li-ion battery, support battery fast charge, mu-mimo supported, miracast compatible, hp support assistant, energy star certified, epeat silver registered. Users find it reliable and suitable for its intended purpose."
"Asus Rog Flow X13 Ryzen 7 Octa Core 5800Hs - (16 Gb/1 Tb Ssd/Windows 10 Home/4 Gb Graphics/Nvidia Geforce Gtx 1650/120 Hz) Gv301Qh-K6463Ts 2 In 1 Gaming Laptop  (13.4 Inch, Off Black, 1.30 Kg, With Ms Office)",999.9,Amd,Ryzen 7 Octa Core,16.0,1024.0,Nvidia Geforce Gtx 1650,34.04 cm (13.4 inch),1920 x 1200 Pixels,"62 WHr Li-ion Battery, BIOS Administrator Password, User Password Protection, Adaptive-Sync, Viewing Angle 89/89/89/89, Graphic Wattage with ROG Boost up to 1255 MHz at 35 W (40W with Dynamic Boost)",4.4,"This laptop has the following features: 62 whr li-ion battery, bios administrator password, user password protection, adaptive-sync, viewing angle 89/89/89/89, graphic wattage with rog boost up to 1255 mhz at 35 w (40w with dynamic boost). Users find it reliable and suitable for its intended purpose."
"Msi Modern 14 Core I7 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home) Modern 14 B11Mo-092In Thin And Light Laptop  (14 Inch, Carbon Gray, 1.3 Kg)",709.9,Intel,Core I7,8.0,512.0,Intel Integrated Iris Xe,35.56 cm (14 inch),1920 x 1080 Pixels,52Whr Li-ion Battery,4.2,This laptop has the following features: 52whr li-ion battery. Users find it reliable and suitable for its intended purpose.
"Asus Rog Flow X13 Ryzen 9 Octa Core 5900Hs - (16 Gb/1 Tb Ssd/Windows 10 Home/4 Gb Graphics/Nvidia Geforce Gtx 1650/60 Hz) Gv301Qh-K5462Ts 2 In 1 Gaming Laptop  (13.4 Inch, Off Black, 1.30 Kg, With Ms Office)",1199.9,Amd,Ryzen 9 Octa Core,16.0,1024.0,Nvidia Geforce Gtx 1650,34.04 cm (13.4 inch),3840 x 2400 Pixels,"62 WHr Li-ion Battery, BIOS Administrator Password, User Password Protection, Adaptive-Sync, Viewing Angle 89/89/89/89",4.7,"This laptop has the following features: 62 whr li-ion battery, bios administrator password, user password protection, adaptive-sync, viewing angle 89/89/89/89. Users find it reliable and suitable for its intended purpose."
"Asus Rog Flow X13 Ryzen 9 Octa Core 5900Hs - (32 Gb/1 Tb Ssd/Windows 10 Home/4 Gb Graphics/Nvidia Geforce Gtx 1650/60 Hz) Gv301Qh-K5062Ts 2 In 1 Gaming Laptop  (13.4 Inch, Off Black, 1.30 Kg, With Ms Office)",1299.9,Amd,Ryzen 9 Octa Core,32.0,1024.0,Nvidia Geforce Gtx 1650,34.04 cm (13.4 inch),3840 x 2400 Pixel,"62 WHrs Li-ion Battery, BIOS Administrator Password and User Password Protection",4.2,"This laptop has the following features: 62 whrs li-ion battery, bios administrator password and user password protection. Users find it reliable and suitable for its intended purpose."
"Lenovo Thinkpad E15 Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home) E15 Laptop  (15.6 Inch, Black, 1.7 Kg)",659.9,Intel,Core I5,8.0,512.0,Intel Integrated Uhd,39.62 cm (15.6 inch),1920 x 1080 Pixels,No additional features provided.,4.4,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Dell Inspiron Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home/2 Gb Graphics) Inspiron 5518 Thin And Light Laptop  (15.6 Inch, Silver, 1.65 Kg, With Ms Office)",764.99,Intel,Core I5,8.0,512.0,Nvidia Geforce Mx450,39.62 cm (15.6 inch),1920 x 1080 Pixel,No additional features provided.,4.5,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Asus Intel Evo Zenbook Flip 13 Oled Touch Panel Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home) Ux363Ea-Hp502Ts 2 In 1 Laptop  (13.3 Inch, Pine Grey, 1.30 Kg, With Ms Office)",799.9,Intel,Core I5,8.0,512.0,Intel Integrated Iris Xe,33.78 cm (13.3 inch),1920 x 1080 Pixel,"67 WHrs Li-ion Battery, Military Grade Durability, Trusted Platform Module (Firmware TPM)",3.9,"This laptop has the following features: 67 whrs li-ion battery, military grade durability, trusted platform module (firmware tpm). Users find it reliable and suitable for its intended purpose."
"Asus Vivobook 15 Core I3 10Th Gen - (4 Gb/1 Tb Hdd/Windows 10 Home) X515Ja-Br381T Thin And Light Laptop  (15.6 Inch, Slate Grey, 1.80 Kg)",339.9,Intel,Core I3,4.0,,Intel Integrated Uhd,39.62 cm (15.6 inch),1366 x 768 Pixel,"37 WHr Li-ion Battery, BIOS Booting User Password Protection",3.7,"This laptop has the following features: 37 whr li-ion battery, bios booting user password protection. Users find it reliable and suitable for its intended purpose."
"Asus Tuf Gaming F15 Core I5 10Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home/4 Gb Graphics/Nvidia Geforce Gtx 1650/144 Hz) Fx506Lh-Hn258T Gaming Laptop  (15.6 Inch, Black Plastic, 2.3 Kg)",599.9,Intel,Core I5,8.0,512.0,Nvidia Geforce Gtx 1650,39.62 cm (15.6 Inch),1920 x 1080 Pixels pixel,Military Grade Durability,4.5,This laptop has the following features: military grade durability. Users find it reliable and suitable for its intended purpose.
"Asus Vivobook Gaming Core I5 9Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home/4 Gb Graphics/Nvidia Geforce Gtx 1650) F571Gt-Bn913Ts Gaming Laptop  (15.6 Inch, Star Black, 2.14 Kg, With Ms Office)",549.9,Intel,Core I5,8.0,512.0,Nvidia Geforce Gtx 1650,39.62 cm (15.6 inch),1920 x 1080 Pixels,Cortana Support,4.3,This laptop has the following features: cortana support. Users find it reliable and suitable for its intended purpose.
"Asus Tuf Dash F15 (2021) Core I5 11Th Gen - (16 Gb/512 Gb Ssd/Windows 10 Home/6 Gb Graphics/Nvidia Geforce Rtx 3060/144 Hz) Fx516Pm-Hn156Ts Gaming Laptop  (15.6 Inch, Moonlight White, 2 Kg, With Ms Office)",874.9,Intel,Core I5,16.0,512.0,Nvidia Geforce Rtx 3060,39.62 cm (15.6 inch),1920x1080 Pixel,No additional features provided.,4.4,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Msi Gp65 Leopard Core I7 10Th Gen - (16 Gb/1 Tb Hdd/256 Gb Ssd/Windows 10 Home/6 Gb Graphics/Nvidia Geforce Rtx 2060/144 Hz) Gp65 Leopard 10Sek-830In Gaming Laptop  (15.6 Inch, Black&Silver, 2.33 Kg)",1324.9,Intel,Core I7,16.0,256.0,Nvidia Geforce Rtx 2060,39.62 cm (15.6 inch),1920 x 1080 Pixels,51 WHr Battery,4.5,This laptop has the following features: 51 whr battery. Users find it reliable and suitable for its intended purpose.
"Asus Vivobook 15 Ryzen 3 Dual Core - (4 Gb/256 Gb Ssd/Windows 10 Home) M515Da-Bq312Ts Thin And Light Laptop  (15.6 Inch, Transparent Silver, 1.80 Kg, With Ms Office)",329.9,Amd,Ryzen 3 Dual Core,4.0,256.0,Amd Radeon,39.62 cm (15.6 inch),1920 x 1080 Pixels,No additional features provided.,4.3,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Hp 14S Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home) 14S- Dr2016Tu Thin And Light Laptop  (14 Inch, Natural Silver, 1.46 Kg, With Ms Office)",584.98,Intel,Core I5,8.0,512.0,Intel Integrated Iris Xe,35.56 cm (14 inch),1920 x 1080 Pixel,41 WHr Li-ion 3 Cell Battery with HP Support Assistant,4.2,This laptop has the following features: 41 whr li-ion 3 cell battery with hp support assistant. Users find it reliable and suitable for its intended purpose.
"Acer Aspire 5 Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home) A515-56-5695 Thin And Light Laptop  (15.6 Inch, Silver, 1.65 Kg, With Ms Office)",549.9,Intel,Core I5,8.0,512.0,Intel Integrated Iris Xe,39.62 cm (15.6 inch),1920 x 1080 Pixel,"48 WHr Li-ion Battery, MU-MIMO Supported",4.2,"This laptop has the following features: 48 whr li-ion battery, mu-mimo supported. Users find it reliable and suitable for its intended purpose."
"Dell Inspiron Ryzen 3 Dual Core 3250U - (8 Gb/1 Tb Hdd/Windows 10) Inspiron 3505 Notebook  (15.6 Inch, Softmint, 1.83 Kg, With Ms Office)",399.9,Amd,Ryzen 3 Dual Core,8.0,,Amd Radeon Vega,39.62 cm (15.6 inch),1920x1080 Pixel,No additional features provided.,4.1,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 Gb/1 Tb Hdd/256 Gb Ssd/Windows 10 Home/4 Gb Graphics/Nvidia Geforce Gtx 1650) An515-44/ An515-44-R9Qa / An515-44-R8Vs Gaming Laptop  (15.6 Inch, Obsidian Black, 2.3 Kg)",609.9,Amd,Ryzen 5 Hexa Core,8.0,256.0,Nvidia Geforce Gtx 1650,39.62 cm (15.6 inch),1920 x 1080 Pixel,57.5 Wh 4-cell Li-ion?battery,4.5,This laptop has the following features: 57.5 wh 4-cell li-ion?battery. Users find it reliable and suitable for its intended purpose.
"Dell Vostro Core I3 11Th Gen - (8 Gb/1 Tb Hdd/Windows 10) Vostro 3400/Vostro 3401 Thin And Light Laptop  (14 Inch, Accent Black, 1.58 Kg, With Ms Office)",409.9,Intel,Core I3,8.0,,Intel Integrated Uhd,35.56 cm (14 inch),1920 x 1080 Pixels,No additional features provided.,4.0,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Hp 14S Ryzen 5 Hexa Core 5500U - (8 Gb/512 Gb Ssd/Windows 10 Home) 14S-Fq1030Au Thin And Light Laptop  (14 Inch, Natural Silver, 1.46 Kg, With Ms Office)",519.0,Amd,Ryzen 5 Hexa Core,8.0,512.0,Amd Radeon,35.56 cm (14 Inch),1920 x 1080 Pixel,"41 WHr Li-ion Battery, MU-MIMO Supported, Miracast Compatible, Energy Star Certified, EPEAT Silver Registered",4.4,"This laptop has the following features: 41 whr li-ion battery, mu-mimo supported, miracast compatible, energy star certified, epeat silver registered. Users find it reliable and suitable for its intended purpose."
"Dell Vostro Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10/2 Gb Graphics) Vostro 3400 Thin And Light Laptop  (14 Inch, Dune, 1.58 Kg, With Ms Office)",556.9,Intel,Core I5,8.0,512.0,Nvidia Geforce Mx330,35.56 cm (14 inch),1920 x 1080 Pixels,No additional features provided.,4.0,This laptop has the following features: no additional features provided.. Users find it reliable and suitable for its intended purpose.
"Hp 15S Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 10 Home/2 Gb Graphics) 15S-Dr3500Tx Thin And Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With Ms Office)",609.9,Intel,Core I5,8.0,512.0,Nvidia Geforce Mx350,39.62 cm (15.6 inch),1920 x 1080 Pixel,"41 WHr Li-ion Battery with Fast Charge Support, MU-MIMO Supported, Miracast Compatible",4.2,"This laptop has the following features: 41 whr li-ion battery with fast charge support, mu-mimo supported, miracast compatible. Users find it reliable and suitable for its intended purpose."
"Acer Aspire 5 Ryzen 7 Octa Core 5700U - (8 Gb/512 Gb Ssd/Windows 10 Home) A515-45-R9Px Thin And Light Laptop  (15.6 Inch, Silver, 1.76 Kg)",579.9,Amd,Ryzen 7 Octa Core,8.0,512.0,Amd Radeon Amd,39.62 cm (15.6 inch),1920 x 1080 Pixel,"48 Wh 3 cell Li-ion Battery, Compatible with Cortana with Voice, 2 x 2 MU-MIMO Technology, Intel Dual Band Wireless-AC, Headset/Speaker Jack, Microsoft Precision Touchpad Certification",4.3,"This laptop has the following features: 48 wh 3 cell li-ion battery, compatible with cortana with voice, 2 x 2 mu-mimo technology, intel dual band wireless-ac, headset/speaker jack, microsoft precision touchpad certification. Users find it reliable and suitable for its intended purpose."
